Topics,Alpha,Beta,Coherence
7,0.61,symmetric,0.43964945332198496
7,symmetric,0.01,0.44199086007282595
7,symmetric,0.31,0.405072268513853
7,symmetric,0.61,0.4438461315863319
7,symmetric,symmetric,0.43279422674451645
7,asymmetric,0.01,0.4401000885319849
7,asymmetric,0.31,0.4201637073122204
7,asymmetric,0.61,0.49753712753430984
7,asymmetric,symmetric,0.3897533047997418
8,0.01,0.01,0.4265797418498
8,0.01,0.31,0.42378534299352566
8,0.01,0.61,0.4376369426326363
8,0.01,symmetric,0.39550384911413494
8,0.31,0.01,0.41328811819530387
8,0.31,0.31,0.389378247688265
8,0.31,0.61,0.4719618668558453
8,0.31,symmetric,0.40542534837175204
8,0.61,0.01,0.43062103724804945
8,0.61,0.31,0.4342700400029472
8,0.61,0.61,0.4397286437144926
8,0.61,symmetric,0.4244279624467946
8,symmetric,0.01,0.42792655159192516
8,symmetric,0.31,0.4156353310097699
8,symmetric,0.61,0.4376314570132166
8,symmetric,symmetric,0.4136199290764545
8,asymmetric,0.01,0.43294070854993183
8,asymmetric,0.31,0.41659677312715737
8,asymmetric,0.61,0.4482119137943075
8,asymmetric,symmetric,0.4153804560773112
9,0.01,0.01,0.4262151502973816
9,0.01,0.31,0.4327642569306263
9,0.01,0.61,0.4298284583717419
9,0.01,symmetric,0.4009749187284406
9,0.31,0.01,0.42215556042594427
9,0.31,0.31,0.39445323527863735
9,0.31,0.61,0.443579837914469
9,0.31,symmetric,0.4064246196255601
9,0.61,0.01,0.4317199286449973
9,0.61,0.31,0.4201905755092523
9,0.61,0.61,0.49216279292868986
9,0.61,symmetric,0.4304726450575785
9,symmetric,0.01,0.42487340425451736
9,symmetric,0.31,0.4385744592871582
9,symmetric,0.61,0.4478684776741364
9,symmetric,symmetric,0.41755622223438543
9,asymmetric,0.01,0.41013436820545823
9,asymmetric,0.31,0.4206997115271481
9,asymmetric,0.61,0.5201022280759737
9,asymmetric,symmetric,0.43766244291555234
10,0.01,0.01,0.4150057329553153
10,0.01,0.31,0.4532614839559034
10,0.01,0.61,0.4895095962148052
10,0.01,symmetric,0.3575447525323492
10,0.31,0.01,0.4192456973589394
10,0.31,0.31,0.46709709315901166
10,0.31,0.61,0.43193823469065595
10,0.31,symmetric,0.38088123233552784
10,0.61,0.01,0.4283280074229105
10,0.61,0.31,0.3924900711735714
10,0.61,0.61,0.46372847248762267
10,0.61,symmetric,0.42537861748601663
10,symmetric,0.01,0.41766886604488807
10,symmetric,0.31,0.46385451746731643
10,symmetric,0.61,0.43909585064244006
10,symmetric,symmetric,0.3783122426208056
10,asymmetric,0.01,0.40618969913772085
10,asymmetric,0.31,0.46200095279743936
10,asymmetric,0.61,0.4827840697086102
10,asymmetric,symmetric,0.4426044446034636
11,0.01,0.01,0.42916428645166055
11,0.01,0.31,0.4646842921510226
11,0.01,0.61,0.4625441429405494
11,0.01,symmetric,0.4133136363137902
11,0.31,0.01,0.4103262692832674
11,0.31,0.31,0.4627374035657494
11,0.31,0.61,0.4403658182330435
11,0.31,symmetric,0.37347535574096025
11,0.61,0.01,0.4309747405309782
11,0.61,0.31,0.38516330211320005
11,0.61,0.61,0.4289865746071978
11,0.61,symmetric,0.415346265995743
11,symmetric,0.01,0.4263873714030979
11,symmetric,0.31,0.4908120597874479
11,symmetric,0.61,0.4443027499191162
11,symmetric,symmetric,0.40681260280529175
11,asymmetric,0.01,0.397990304893543
11,asymmetric,0.31,0.41950835027546723
11,asymmetric,0.61,0.47841113021838666
11,asymmetric,symmetric,0.4513367133158239
12,0.01,0.01,0.41703653805019075
12,0.01,0.31,0.42129499498005113
12,0.01,0.61,0.38520809122750777
12,0.01,symmetric,0.39486097120871594
12,0.31,0.01,0.39506681023845314
12,0.31,0.31,0.4583864227118628
12,0.31,0.61,0.4108884164245214
12,0.31,symmetric,0.3611228918251113
12,0.61,0.01,0.3966517754944767
12,0.61,0.31,0.42375513465562203
12,0.61,0.61,0.4679693501379913
12,0.61,symmetric,0.3947311262000736
12,symmetric,0.01,0.411811829362339
12,symmetric,0.31,0.47348586097656997
12,symmetric,0.61,0.43373411817681523
12,symmetric,symmetric,0.41528148840588086
12,asymmetric,0.01,0.39321124328172724
12,asymmetric,0.31,0.456614704602154
12,asymmetric,0.61,0.45021896467965594
12,asymmetric,symmetric,0.4742706049770154
