Topics,Alpha,Beta,Coherence
8,0.31,0.61,0.319780101327833
8,0.31,symmetric,0.36725088148152996
8,0.61,0.01,0.325022905221251
8,0.61,0.31,0.34339942246659033
8,0.61,0.61,0.3193431191903991
8,0.61,symmetric,0.3490503857008166
8,symmetric,0.01,0.35135957746494384
8,symmetric,0.31,0.34706310213296243
8,symmetric,0.61,0.3299303391823188
8,symmetric,symmetric,0.37755504127421974
8,asymmetric,0.01,0.37436677172464883
8,asymmetric,0.31,0.32697477491450017
8,asymmetric,0.61,0.3253293527386655
8,asymmetric,symmetric,0.36110052948178306
9,0.01,0.01,0.3359292390584075
9,0.01,0.31,0.36195012480704386
9,0.01,0.61,0.3087792137887645
9,0.01,symmetric,0.3609081323277974
9,0.31,0.01,0.34700857736068624
9,0.31,0.31,0.3464799395897777
9,0.31,0.61,0.34251255192122826
9,0.31,symmetric,0.35875758906848615
9,0.61,0.01,0.34256894476799005
9,0.61,0.31,0.32375200653955605
9,0.61,0.61,0.32866625151983925
9,0.61,symmetric,0.3465974089433235
9,symmetric,0.01,0.35996028975012995
9,symmetric,0.31,0.3599046982608571
9,symmetric,0.61,0.3256118243168806
9,symmetric,symmetric,0.3593527171768206
9,asymmetric,0.01,0.3474828967000563
9,asymmetric,0.31,0.3497010373286437
9,asymmetric,0.61,0.3384479476430376
9,asymmetric,symmetric,0.3398882299627325
10,0.01,0.01,0.3512189847130897
10,0.01,0.31,0.3423145785530306
10,0.01,0.61,0.3379813300771807
10,0.01,symmetric,0.34843739796065243
10,0.31,0.01,0.34847932125733927
10,0.31,0.31,0.3389564412783267
10,0.31,0.61,0.3918225969682381
10,0.31,symmetric,0.3412316482440215
10,0.61,0.01,0.33226193456775277
10,0.61,0.31,0.34186870186886115
10,0.61,0.61,0.36916942869617475
10,0.61,symmetric,0.34672381607385605
10,symmetric,0.01,0.36554940476945774
10,symmetric,0.31,0.3338986121200488
10,symmetric,0.61,0.3566130862289997
10,symmetric,symmetric,0.33718598119229287
10,asymmetric,0.01,0.35653713515798213
