Topics,Alpha,Beta,Coherence
10,symmetric,0.61,0.4562212499070135
10,symmetric,symmetric,0.4072935265953048
10,asymmetric,0.01,0.35790303190962397
10,asymmetric,0.31,0.4935253156331664
10,asymmetric,0.61,0.5230081933765007
10,asymmetric,symmetric,0.4921121061020721
11,0.01,0.01,0.36360109135656066
11,0.01,0.31,0.39730253328260523
11,0.01,0.61,0.4084569623813597
11,0.01,symmetric,0.4084527484899947
11,0.31,0.01,0.34481560927797056
11,0.31,0.31,0.3838853720993163
11,0.31,0.61,0.4075636753387238
11,0.31,symmetric,0.3812647633681438
11,0.61,0.01,0.3716646128126815
11,0.61,0.31,0.3562464988494173
11,0.61,0.61,0.42268546388826744
11,0.61,symmetric,0.36514755746436106
11,symmetric,0.01,0.34664639312869294
11,symmetric,0.31,0.4204959304886539
11,symmetric,0.61,0.4285847650306174
11,symmetric,symmetric,0.41468500891691457
11,asymmetric,0.01,0.3579673916456065
11,asymmetric,0.31,0.49297288899284647
11,asymmetric,0.61,0.5105274132607881
11,asymmetric,symmetric,0.43000057710705786
12,0.01,0.01,0.3652893830895217
12,0.01,0.31,0.4233172201302681
12,0.01,0.61,0.4491153392564408
12,0.01,symmetric,0.38143517903572616
12,0.31,0.01,0.37515690981584693
12,0.31,0.31,0.40909100096718465
12,0.31,0.61,0.42820535978561586
12,0.31,symmetric,0.3866974559742295
12,0.61,0.01,0.33915054495992236
12,0.61,0.31,0.39440901299225756
12,0.61,0.61,0.4341290571003973
12,0.61,symmetric,0.36109775649200176
12,symmetric,0.01,0.36383717384689906
12,symmetric,0.31,0.4025806350186288
12,symmetric,0.61,0.4565069480140073
12,symmetric,symmetric,0.3734474485286951
12,asymmetric,0.01,0.3586843562697671
12,asymmetric,0.31,0.4935273676646412
12,asymmetric,0.61,0.47371622839098704
12,asymmetric,symmetric,0.43063646206560985
13,0.01,0.01,0.3687232638969102
13,0.01,0.31,0.4084661059742886
13,0.01,0.61,0.4320720443603034
13,0.01,symmetric,0.39998771667705985
13,0.31,0.01,0.3558983620857361
13,0.31,0.31,0.391112436401455
13,0.31,0.61,0.4237037536789535
13,0.31,symmetric,0.367720822001591
13,0.61,0.01,0.3450684752957353
13,0.61,0.31,0.3882702143179746
13,0.61,0.61,0.42618216163039435
13,0.61,symmetric,0.35717881140554414
13,symmetric,0.01,0.37541881936013444
13,symmetric,0.31,0.4180401212238522
13,symmetric,0.61,0.42238227909146053
13,symmetric,symmetric,0.37650583269185817
13,asymmetric,0.01,0.35631154261078757
13,asymmetric,0.31,0.5005560022951826
13,asymmetric,0.61,0.49585960553387487
13,asymmetric,symmetric,0.41538781077458165
14,0.01,0.01,0.3848199544601862
14,0.01,0.31,0.38902984665103596
14,0.01,0.61,0.4172181915015303
14,0.01,symmetric,0.3704157473487445
14,0.31,0.01,0.3640596564680669
14,0.31,0.31,0.38264249978980297
14,0.31,0.61,0.4101394355102213
14,0.31,symmetric,0.37592030278816563
14,0.61,0.01,0.34822381986003403
14,0.61,0.31,0.39129771054701173
14,0.61,0.61,0.43518270393995623
14,0.61,symmetric,0.3608944022893464
14,symmetric,0.01,0.37874356142928445
14,symmetric,0.31,0.37877134395328543
14,symmetric,0.61,0.4083340368145062
14,symmetric,symmetric,0.39541014943421987
14,asymmetric,0.01,0.38252279923529325
14,asymmetric,0.31,0.5113794195708309
14,asymmetric,0.61,0.4873228688629741
14,asymmetric,symmetric,0.42814305033963906
